rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
105,1-4-8-13-15,b_1001000100001010,0.6613330684455876,-0.6613330684455876,-0.6613330684455876,5,0.3125,3,0.0003662109375,0.9844,0.0,0.0,13.6,28.167073151446846,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
106,3-4-5-13-16,b_0011100000001001,0.6613330684455876,-0.6613330684455876,-0.6613330684455876,5,0.3125,5,0.0006103515625,0.9844,0.0,0.0,13.6,28.167073151446846,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
107,2-4-9-13-16,b_0101000010001001,0.6613330684455876,-0.6613330684455876,-0.6613330684455876,5,0.3125,3,0.0003662109375,0.9844,0.0,0.0,13.6,28.167073151446846,-300.0,32.65175416437761,7.928587767406353e-06,0.0,2.1980401879413807e-05
108,1-4-5-14-16,b_1001100000000101,0.6613330684455876,-0.6613330684455876,-0.6613330684455876,5,0.3125,5,0.0006103515625,0.9844,0.0,0.0,13.6,28.167073151446846,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
109,1-4-9-15-16,b_1001000010000011,0.6613330684455876,-0.6613330684455876,-0.6613330684455876,5,0.3125,5,0.0006103515625,0.9844,0.0,0.0,13.6,28.167073151446846,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
110,1-4-8-13-16,b_1001000100001001,0.6612397820239151,-0.6612397820239151,-0.6612397820239151,5,0.3125,1,0.0001220703125,1.0,0.16499870225005545,0.03745898986548595,13.6,28.031609250150176,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
111,1-4-12-13-16,b_1001000000011001,0.6612397820239151,-0.6612397820239151,-0.6612397820239151,5,0.3125,4,0.00048828125,1.0,0.16499870225005545,0.03745898986548595,13.6,28.031609250150176,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
112,1-4-13-15-16,b_1001000000001011,0.6612397820239151,-0.6612397820239151,-0.6612397820239151,5,0.3125,3,0.0003662109375,1.0,0.16499870225005545,0.03745898986548595,13.6,28.031609250150176,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
113,1-4-5-13-16,b_1001100000001001,0.661239782023915,-0.661239782023915,-0.661239782023915,5,0.3125,5,0.0006103515625,1.0,0.16499870225005545,0.037458989865485945,13.6,28.03160925015018,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
114,1-4-9-13-16,b_1001000010001001,0.661239782023915,-0.661239782023915,-0.661239782023915,5,0.3125,2,0.000244140625,1.0,0.16499870225005545,0.037458989865485945,13.6,28.03160925015018,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
115,1-4-13-14-16,b_1001000000001101,0.661239782023915,-0.661239782023915,-0.661239782023915,5,0.3125,6,0.000732421875,1.0,0.16499870225005545,0.037458989865485945,13.6,28.03160925015018,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
116,1-2-4-13-16,b_1101000000001001,0.6612397820239149,-0.6612397820239149,-0.6612397820239149,5,0.3125,1,0.0001220703125,1.0,0.16499870225005545,0.03745898986548594,13.6,28.03160925015018,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
117,1-3-4-13-16,b_1011000000001001,0.6612397820239149,-0.6612397820239149,-0.6612397820239149,5,0.3125,3,0.0003662109375,1.0,0.16499870225005545,0.03745898986548594,13.6,28.03160925015018,13.76716986848673,32.65175416437761,7.794573808882722e-06,1.2860945630579207e-06,2.1980401879413807e-05
118,1-8-14-16,b_1000000100000101,0.6611266805832712,-0.6611266805832712,-0.6611266805832712,4,0.25,4,0.00048828125,0.9408,0.0,0.0,13.6,27.098974846285607,-300.0,31.84209840998485,6.396475797334533e-06,0.0,1.6474704132698466e-05
119,1-3-9-16,b_1010000010000001,0.6611266805832711,-0.6611266805832711,-0.6611266805832711,4,0.25,3,0.0003662109375,0.9408,0.0,0.0,13.6,27.098974846285607,-300.0,31.84209840998485,6.396475797334533e-06,0.0,1.6474704132698466e-05
120,4-5-13-15,b_0001100000001010,0.661126680583271,-0.661126680583271,-0.661126680583271,4,0.25,7,0.0008544921875,0.9408,0.0,0.0,13.6,27.098974846285607,-300.0,31.84209840998485,6.396475797334533e-06,0.0,1.6474704132698466e-05
121,2-4-12-13,b_0101000000011000,0.6611266805832708,-0.6611266805832708,-0.6611266805832708,4,0.25,4,0.00048828125,0.9408,0.0,0.0,13.6,27.098974846285607,-300.0,31.84209840998485,6.396475797334533e-06,0.0,1.6474704132698466e-05
122,1-4-8-9-15,b_1001000110000010,0.6573902883181083,-0.6573902883181083,-0.6573902883181083,5,0.3125,1,0.0001220703125,0.9688,0.0,0.0,13.6,28.30226050160229,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
123,1-2-8-13-15,b_1100000100001010,0.6573902883181083,-0.6573902883181083,-0.6573902883181083,5,0.3125,2,0.000244140625,0.9688,0.0,0.0,13.6,28.30226050160229,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
124,1-3-12-13-14,b_1010000000011100,0.6573902883181083,-0.6573902883181083,-0.6573902883181083,5,0.3125,1,0.0001220703125,0.9688,0.0,0.0,13.6,28.302260501602284,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
125,1-4-5-12-14,b_1001100000010100,0.6573902883181082,-0.6573902883181082,-0.6573902883181082,5,0.3125,2,0.000244140625,0.9688,0.0,0.0,13.6,28.302260501602284,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
126,3-5-12-13-16,b_0010100000011001,0.6573902883181082,-0.6573902883181082,-0.6573902883181082,5,0.3125,3,0.0003662109375,0.9688,0.0,0.0,13.6,28.302260501602284,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
127,3-4-5-14-16,b_0011100000000101,0.6573902883181082,-0.6573902883181082,-0.6573902883181082,5,0.3125,2,0.000244140625,0.9688,0.0,0.0,13.6,28.302260501602284,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
128,1-3-11-13,b_1010000000101000,0.6567646007574148,-0.6567646007574148,-0.6567646007574148,4,0.25,5,0.0006103515625,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
129,1-7-13-15,b_1000001000001010,0.6567646007574148,-0.6567646007574148,-0.6567646007574148,4,0.25,7,0.0008544921875,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
130,5-7-13-16,b_0000101000001001,0.6567646007574148,-0.6567646007574148,-0.6567646007574148,4,0.25,2,0.000244140625,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
131,6-8-13-16,b_0000010100001001,0.6567646007574148,-0.6567646007574148,-0.6567646007574148,4,0.25,3,0.0003662109375,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
132,1-4-9-11,b_1001000010100000,0.6567646007574147,-0.6567646007574147,-0.6567646007574147,4,0.25,4,0.00048828125,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.540450944607326e-06,0.0,1.6474704132698466e-05
133,1-4-10-12,b_1001000001010000,0.6567646007574147,-0.6567646007574147,-0.6567646007574147,4,0.25,2,0.000244140625,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
134,4-6-14-16,b_0001010000000101,0.6567646007574147,-0.6567646007574147,-0.6567646007574147,4,0.25,7,0.0008544921875,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
135,2-4-10-16,b_0101000001000001,0.6567646007574146,-0.6567646007574146,-0.6567646007574146,4,0.25,4,0.00048828125,0.906,0.0,0.0,13.6,27.296045176191033,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
136,1-3-8-13-14-16,b_1010000100001101,0.656207451792594,-0.656207451792594,-0.656207451792594,6,0.375,3,0.0003662109375,0.9932,0.0,0.0,13.6,29.208680970654342,-300.0,32.65175416437761,9.5947136960018e-06,0.0,2.1980401879413807e-05
137,1-3-8-9-13-16,b_1010000110001001,0.6562074517925939,-0.6562074517925939,-0.6562074517925939,6,0.375,1,0.0001220703125,0.9932,0.0,0.0,13.6,29.20868097065435,-300.0,32.65175416437761,9.5947136960018e-06,0.0,2.1980401879413807e-05
138,5-8-14-16,b_0000100100000101,0.6556139456097725,-0.6556139456097725,-0.6556139456097725,4,0.25,3,0.0003662109375,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
139,1-3-9-12,b_1010000010010000,0.6556139456097723,-0.6556139456097723,-0.6556139456097723,4,0.25,4,0.00048828125,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
140,1-3-9-15,b_1010000010000010,0.6556139456097723,-0.6556139456097723,-0.6556139456097723,4,0.25,1,0.0001220703125,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
141,5-8-13-15,b_0000100100001010,0.6556139456097723,-0.6556139456097723,-0.6556139456097723,4,0.25,1,0.0001220703125,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
142,2-8-14-16,b_0100000100000101,0.6556139456097723,-0.6556139456097723,-0.6556139456097723,4,0.25,3,0.0003662109375,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
143,2-4-9-12,b_0101000010010000,0.6556139456097722,-0.6556139456097722,-0.6556139456097722,4,0.25,2,0.000244140625,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858164e-06,0.0,1.6474704132698466e-05
144,3-5-13-15,b_0010100000001010,0.6556139456097722,-0.6556139456097722,-0.6556139456097722,4,0.25,3,0.0003662109375,0.9108,0.0,0.0,13.6,27.285235805973095,-300.0,31.84209840998485,6.530489755858165e-06,0.0,1.6474704132698466e-05
145,2-4-12-14,b_0101000000010100,0.6556139456097722,-0.6556139456097722,-0.6556139456097722,4,0.25,5,0.0006103515625,0.9108,0.0,0.0,13.6,27.285235805973088,-300.0,31.84209840998485,6.530489755858164e-06,0.0,1.6474704132698466e-05
146,1-6-8-14-16,b_1000010100000101,0.654849679336063,-0.654849679336063,-0.654849679336063,5,0.3125,4,0.00048828125,0.944,0.0,0.0,13.6,28.50249809994836,-300.0,32.230746051202345,8.206576873202774e-06,0.0,1.8660929932723586e-05
147,2-4-10-12-13,b_0101000001011000,0.6548496793360628,-0.6548496793360628,-0.6548496793360628,5,0.3125,2,0.000244140625,0.944,0.0,0.0,13.6,28.50249809994836,-300.0,32.230746051202345,8.206576873202774e-06,0.0,1.866092993272359e-05
148,1-3-9-11-16,b_1010000010100001,0.6548496793360628,-0.6548496793360628,-0.6548496793360628,5,0.3125,5,0.0006103515625,0.944,0.0,0.0,13.6,28.50249809994836,-300.0,32.230746051202345,8.206576873202774e-06,0.0,1.866092993272359e-05
149,4-5-7-13-15,b_0001101000001010,0.6548496793360626,-0.6548496793360626,-0.6548496793360626,5,0.3125,2,0.000244140625,0.944,0.0,0.0,13.6,28.50249809994836,-300.0,32.230746051202345,8.206576873202774e-06,0.0,1.8660929932723586e-05
150,1-8-10-16,b_1000000101000001,0.6534691662092162,-0.6534691662092162,-0.6534691662092162,4,0.25,2,0.000244140625,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
151,1-7-14-16,b_1000001000000101,0.6534691662092162,-0.6534691662092162,-0.6534691662092162,4,0.25,5,0.0006103515625,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
152,1-7-9-16,b_1000001010000001,0.6534691662092161,-0.6534691662092161,-0.6534691662092161,4,0.25,5,0.0006103515625,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
153,1-3-10-16,b_1010000001000001,0.6534691662092161,-0.6534691662092161,-0.6534691662092161,4,0.25,4,0.00048828125,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
154,4-5-11-13,b_0001100000101000,0.653469166209216,-0.653469166209216,-0.653469166209216,4,0.25,1,0.0001220703125,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
155,4-6-12-13,b_0001010000011000,0.653469166209216,-0.653469166209216,-0.653469166209216,4,0.25,3,0.0003662109375,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.540450944607324e-06,0.0,1.6474704132698466e-05
156,4-6-13-15,b_0001010000001010,0.653469166209216,-0.653469166209216,-0.653469166209216,4,0.25,7,0.0008544921875,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
157,2-4-11-13,b_0101000000101000,0.6534691662092159,-0.6534691662092159,-0.6534691662092159,4,0.25,2,0.000244140625,0.9068,0.0,0.0,13.6,27.309312208094987,-300.0,31.84209840998485,6.5404509446073246e-06,0.0,1.6474704132698466e-05
158,1-7-8-13-16,b_1000001100001001,0.6473520744469548,-0.6473520744469548,-0.6473520744469548,5,0.3125,2,0.000244140625,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679142e-06,0.0,2.2206083019086672e-05
159,4-5-6-13-16,b_0001110000001001,0.6473520744469546,-0.6473520744469546,-0.6473520744469546,5,0.3125,2,0.000244140625,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679142e-06,0.0,2.2206083019086665e-05
160,1-3-7-13-16,b_1010001000001001,0.6473520744469546,-0.6473520744469546,-0.6473520744469546,5,0.3125,2,0.000244140625,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679144e-06,0.0,2.2206083019086665e-05
161,1-4-11-12-13,b_1001000000111000,0.6473520744469545,-0.6473520744469545,-0.6473520744469545,5,0.3125,4,0.00048828125,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679144e-06,0.0,2.2206083019086672e-05
162,1-4-11-13-15,b_1001000000101010,0.6473520744469545,-0.6473520744469545,-0.6473520744469545,5,0.3125,4,0.00048828125,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679142e-06,0.0,2.2206083019086672e-05
163,1-4-9-10-16,b_1001000011000001,0.6473520744469545,-0.6473520744469545,-0.6473520744469545,5,0.3125,4,0.00048828125,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679144e-06,0.0,2.2206083019086665e-05
164,2-4-6-13-16,b_0101010000001001,0.6473520744469545,-0.6473520744469545,-0.6473520744469545,5,0.3125,6,0.000732421875,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679142e-06,0.0,2.2206083019086665e-05
165,1-4-10-14-16,b_1001000001000101,0.6473520744469545,-0.6473520744469545,-0.6473520744469545,5,0.3125,2,0.000244140625,0.9768,0.0,0.0,13.6,28.266352529296,-300.0,32.674897303185986,8.072562914679142e-06,0.0,2.2206083019086672e-05
166,1-3-8-10-16,b_1010000101000001,0.6447815533692893,-0.6447815533692893,-0.6447815533692893,5,0.3125,1,0.0001220703125,0.9296,0.0,0.0,13.6,28.51611647067317,-300.0,32.22862452989777,8.206576873202774e-06,0.0,1.8647164203159112e-05
167,4-6-12-13-15,b_0001010000011010,0.6447815533692892,-0.6447815533692892,-0.6447815533692892,5,0.3125,2,0.000244140625,0.9296,0.0,0.0,13.6,28.51611647067317,-300.0,32.22862452989777,8.206576873202774e-06,0.0,1.864716420315911e-05
168,1-7-9-14-16,b_1000001010000101,0.6447815533692892,-0.6447815533692892,-0.6447815533692892,5,0.3125,2,0.000244140625,0.9296,0.0,0.0,13.6,28.51611647067317,-300.0,32.22862452989777,8.206576873202774e-06,0.0,1.864716420315911e-05
169,2-4-5-11-13,b_0101100000101000,0.6447815533692891,-0.6447815533692891,-0.6447815533692891,5,0.3125,3,0.0003662109375,0.9296,0.0,0.0,13.6,28.51611647067317,-300.0,32.22862452989777,8.206576873202774e-06,0.0,1.8647164203159112e-05
170,1-4-10-12-13-16,b_1001000001011001,0.6424382709629031,-0.6424382709629031,-0.6424382709629031,6,0.375,1,0.0001220703125,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
171,1-4-6-13-14-16,b_1001010000001101,0.6424382709629031,-0.6424382709629031,-0.6424382709629031,6,0.375,2,0.000244140625,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
172,1-4-5-7-13-16,b_1001101000001001,0.642438270962903,-0.642438270962903,-0.642438270962903,6,0.375,1,0.0001220703125,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
173,1-4-9-11-13-16,b_1001000010101001,0.642438270962903,-0.642438270962903,-0.642438270962903,6,0.375,2,0.000244140625,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
174,1-4-7-13-15-16,b_1001001000001011,0.642438270962903,-0.642438270962903,-0.642438270962903,6,0.375,3,0.0003662109375,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
175,1-2-4-10-13-16,b_1101000001001001,0.6424382709629028,-0.6424382709629028,-0.6424382709629028,6,0.375,2,0.000244140625,1.0,0.17248040108398563,0.047240160462292506,13.6,29.19554564892207,15.938659290193286,32.65175416437761,9.60467488475096e-06,1.656618176403129e-06,2.1980401879413807e-05
176,1-5-8-13-16,b_1000100100001001,0.6406254924832919,-0.6406254924832919,-0.6406254924832919,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
177,1-2-4-14-16,b_1101000000000101,0.6406254924832917,-0.6406254924832917,-0.6406254924832917,5,0.3125,3,0.0003662109375,0.9704,0.0,0.0,13.6,28.19206976928255,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
178,1-4-9-12-13,b_1001000010011000,0.6406254924832917,-0.6406254924832917,-0.6406254924832917,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
179,1-4-9-12-16,b_1001000010010001,0.6406254924832917,-0.6406254924832917,-0.6406254924832917,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
180,4-5-8-13-16,b_0001100100001001,0.6406254924832917,-0.6406254924832917,-0.6406254924832917,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
181,1-3-4-13-15,b_1011000000001010,0.6406254924832916,-0.6406254924832916,-0.6406254924832916,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
182,2-4-13-14-16,b_0101000000001101,0.6406254924832916,-0.6406254924832916,-0.6406254924832916,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.192069769282547,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
183,1-8-9-13-16,b_1000000110001001,0.6402771397082485,-0.6402771397082485,-0.6402771397082485,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.193298108880942,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
184,1-4-8-9-16,b_1001000110000001,0.6402771397082484,-0.6402771397082484,-0.6402771397082484,5,0.3125,1,0.0001220703125,0.9704,0.0,0.0,13.6,28.193298108880942,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
185,1-3-13-14-16,b_1010000000001101,0.6402771397082484,-0.6402771397082484,-0.6402771397082484,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.193298108880942,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
186,4-5-12-13-16,b_0001100000011001,0.6402771397082484,-0.6402771397082484,-0.6402771397082484,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.19329810888094,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
187,1-4-5-12-13,b_1001100000011000,0.6402771397082483,-0.6402771397082483,-0.6402771397082483,5,0.3125,2,0.000244140625,0.9704,0.0,0.0,13.6,28.193298108880942,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
